char,txt_file,image_group_id,work_id,reference
༄༅,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530001.tif"": [[0, 1]]}"
་,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530001.tif"": [[7, 1], [11, 1], [14, 1], [19, 1], [23, 1], [28, 1], [32, 1], [173, 6], [185, 8]]}"
།།,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530001.tif"": [[2, 1], [36, 1]]}"
ུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530001.tif"": [[179, 7]]}"
ེ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530001.tif"": [[22, 1], [31, 1], [172, 6]]}"
ོ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530001.tif"": [[5, 1], [25, 1]]}"
ྟ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530001.tif"": [[17, 1], [30, 1]]}"
ྱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530001.tif"": [[9, 1], [178, 7]]}"
༄༅,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[0, 1]]}"
་,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[9, 1]]}"
།།,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[193, 3], [650, 8]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[27, 1]]}"
ུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[18, 1], [25, 1], [72, 1], [144, 2], [149, 2], [197, 3], [206, 3], [243, 4], [269, 4]]}"
ེ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[84, 2], [87, 2], [91, 2], [172, 3], [238, 4], [258, 4], [261, 4]]}"
ོ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[66, 1], [100, 2], [124, 2], [140, 2], [167, 3], [186, 3], [220, 3], [230, 4]]}"
ྐ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[14, 1], [69, 1]]}"
ྒ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[7, 1], [250, 4], [281, 4], [292, 4], [326, 5]]}"
ྗ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[123, 2], [260, 4], [355, 5], [430, 6], [507, 7], [587, 8]]}"
ྙ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[33, 1], [582, 8]]}"
ྟ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[237, 4]]}"
ྠ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[49, 1]]}"
ྡ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[181, 3], [185, 3], [257, 4], [352, 5], [402, 6], [427, 6], [503, 7]]}"
ྣ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[211, 3], [288, 4], [612, 8]]}"
ྤ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[310, 4]]}"
ྩ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[511, 7]]}"
ྫ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[24, 1], [188, 3]]}"
ྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[38, 1]]}"
ྱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[8, 1], [41, 1], [148, 2], [159, 3], [216, 3], [251, 4], [268, 4], [282, 4]]}"
ྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[28, 1], [391, 5], [522, 7], [597, 8], [653, 8]]}"
ླ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530004.jpg"": [[410, 6]]}"
༄༅,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[30, 2]]}"
ྐ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[225, 3], [622, 6], [700, 7], [965, 8]]}"
ྒ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[62, 2], [158, 2], [295, 3], [348, 4], [505, 5]]}"
ྔ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[209, 3], [1003, 8]]}"
ྗ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[814, 7], [989, 8]]}"
ྟ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[218, 3], [337, 3], [489, 5], [704, 7], [900, 8], [1106, 9], [1172, 10]]}"
ྡ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[50, 2], [130, 2], [485, 5]]}"
ྣ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[98, 2], [843, 7], [874, 8], [1022, 9], [1255, 10]]}"
ྤ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[204, 3], [1232, 10]]}"
ྦ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[184, 3]]}"
ྨ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[250, 3], [438, 5]]}"
ྩ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[282, 3]]}"
ྫ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[148, 2], [315, 3], [496, 5], [913, 8], [1136, 9]]}"
ྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[67, 2], [301, 3], [305, 3], [386, 5], [458, 5]]}"
ླ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[450, 5], [529, 6]]}"
ྷ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530005.jpg"": [[106, 2]]}"
།།,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[330, 3], [905, 10], [1189, 12], [1192, 12]]}"
ྐ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[36, 2], [195, 3], [254, 3], [660, 7]]}"
ྔ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[93, 2], [938, 10], [965, 10], [1198, 12]]}"
ྗ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[8, 2], [224, 3]]}"
ྙ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[422, 5], [616, 7]]}"
ྣ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[285, 3], [315, 3]]}"
ྤ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[88, 2]]}"
ྦ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[60, 2], [378, 5]]}"
ྩ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[743, 9], [815, 9]]}"
ྫ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[176, 3]]}"
ླ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[505, 5]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530006.jpg"": [[986, 10]]}"
༄༅,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[176, 1], [181, 2]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[765, 5]]}"
།།,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[267, 2], [500, 3]]}"
རྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[100, 1]]}"
ྕ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[953, 6]]}"
ྙ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[151, 1], [982, 6]]}"
ྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[101, 1]]}"
ྦ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[437, 3], [1152, 7]]}"
ྩ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[1244, 8]]}"
ྪ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[127, 1]]}"
ྫ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[221, 2], [303, 2]]}"
ྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[50, 1], [166, 1]]}"
ྰ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[51, 1]]}"
ླ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[646, 4], [958, 6]]}"
ྵ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[118, 1]]}"
ྷ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530007.jpg"": [[77, 1], [85, 1], [97, 1]]}"
ྔ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530008.jpg"": [[453, 5], [649, 7], [654, 7], [678, 7]]}"
ྙ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530008.jpg"": [[82, 1]]}"
ྤ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530008.jpg"": [[1043, 9]]}"
ྨ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530008.jpg"": [[26, 1], [1093, 10]]}"
ླ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530008.jpg"": [[97, 1], [124, 1], [445, 5], [1119, 10]]}"
ྙ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530009.jpg"": [[581, 5]]}"
ྨ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530009.jpg"": [[367, 4]]}"
ྕ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530010.jpg"": [[966, 9]]}"
ྤ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530010.jpg"": [[164, 2]]}"
ྨ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530010.jpg"": [[619, 6]]}"
ྩ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530010.jpg"": [[1065, 9]]}"
༄༅,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530011.jpg"": [[0, 1]]}"
ྙ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530011.jpg"": [[80, 1], [148, 1]]}"
ྤ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530011.jpg"": [[229, 4], [683, 7], [768, 7]]}"
ྨ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530011.jpg"": [[1138, 9]]}"
ྩ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530011.jpg"": [[746, 7]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530012.jpg"": [[457, 5]]}"
ྤ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530012.jpg"": [[484, 5]]}"
ྦ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530012.jpg"": [[532, 5]]}"
ྩ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530012.jpg"": [[278, 2]]}"
ྷ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530012.jpg"": [[923, 8]]}"
༄༅,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530013.jpg"": [[3, 2], [132, 3]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530013.jpg"": [[444, 6]]}"
༽,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530013.jpg"": [[605, 7]]}"
ྦ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530013.jpg"": [[313, 4]]}"
ྷ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530013.jpg"": [[1138, 10]]}"
༼,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530014.jpg"": [[649, 8]]}"
སྣྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530014.jpg"": [[114, 2], [130, 2]]}"
ྨ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530014.jpg"": [[105, 2], [169, 3], [309, 3]]}"
༄༅,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530015.jpg"": [[0, 1], [155, 2]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530015.jpg"": [[157, 2]]}"
ྕ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530015.jpg"": [[864, 8]]}"
ྦ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530015.jpg"": [[513, 5], [991, 9]]}"
ྩ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530015.jpg"": [[931, 8]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530016.jpg"": [[771, 7]]}"
ྩ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530016.jpg"": [[114, 1]]}"
ྦ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530017.jpg"": [[568, 5]]}"
༼,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530018.jpg"": [[163, 2], [165, 2]]}"
༽,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530018.jpg"": [[162, 2], [164, 2]]}"
ྷ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530018.jpg"": [[647, 6], [660, 6], [667, 7], [672, 7]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530019.jpg"": [[773, 8]]}"
ཅྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530019.jpg"": [[522, 5]]}"
ྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530019.jpg"": [[523, 5]]}"
༼,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530024.jpg"": [[1165, 11]]}"
༽,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530024.jpg"": [[159, 2]]}"
གྒ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530025.jpg"": [[643, 6]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530027.jpg"": [[478, 8]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530030.jpg"": [[303, 6]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530031.jpg"": [[616, 7]]}"
ྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530031.jpg"": [[570, 6]]}"
ྕ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530032.jpg"": [[494, 4]]}"
༈,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530033.jpg"": [[499, 5]]}"
༽,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530036.jpg"": [[976, 7]]}"
ྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530036.jpg"": [[208, 2]]}"
ྕ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530037.jpg"": [[460, 4]]}"
༽,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530039.jpg"": [[313, 2]]}"
ྕ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530043.jpg"": [[457, 3], [499, 4], [685, 6], [773, 6], [1040, 8]]}"
༽,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530048.jpg"": [[893, 7]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530048.jpg"": [[45, 1]]}"
ྰ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530050.jpg"": [[1284, 10]]}"
ྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530051.jpg"": [[692, 5]]}"
ྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530052.jpg"": [[332, 2]]}"
ྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530057.jpg"": [[186, 2]]}"
གྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530059.jpg"": [[514, 4]]}"
ྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530059.jpg"": [[515, 4]]}"
ཅྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530063.jpg"": [[1461, 10]]}"
བྡ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530071.jpg"": [[692, 5]]}"
ཟྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530076.jpg"": [[880, 7]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530090.jpg"": [[560, 4]]}"
ྰ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530095.jpg"": [[326, 3]]}"
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530100.jpg"": [[1114, 8]]}"
ྜ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530100.jpg"": [[1217, 9]]}"
ངྱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530101.jpg"": [[220, 7]]}"
ཊྚཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530112.jpg"": [[728, 6]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530112.jpg"": [[729, 6]]}"
ཎཱུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530114.jpg"": [[1138, 11]]}"
དྱུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530114.jpg"": [[328, 4]]}"
རྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530114.jpg"": [[1286, 12]]}"
ྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530114.jpg"": [[1287, 12]]}"
ྜ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530115.jpg"": [[1104, 9]]}"
༽,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530117.jpg"": [[840, 6], [841, 6], [1026, 7]]}"
ྰ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530118.jpg"": [[1289, 8]]}"
ྪ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530120.jpg"": [[1134, 8]]}"
ཐྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530128.jpg"": [[1168, 8]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530129.jpg"": [[415, 4]]}"
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530136.jpg"": [[710, 8]]}"
ྵ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530139.jpg"": [[855, 6]]}"
ྴ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530140.jpg"": [[1031, 9]]}"
ྰ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530142.jpg"": [[623, 5], [1165, 9]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530148.jpg"": [[1358, 11]]}"
ྜ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530152.jpg"": [[530, 4], [834, 5]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530153.jpg"": [[305, 3]]}"
ྰ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530164.jpg"": [[1223, 10]]}"
འྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530165.jpg"": [[517, 4]]}"
ཙྪུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530167.jpg"": [[205, 3]]}"
ྪ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530167.jpg"": [[206, 3]]}"
ཏྟུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530170.jpg"": [[353, 4]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530178.jpg"": [[0, 1]]}"
ྜ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530189.jpg"": [[744, 6]]}"
ྰ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530189.jpg"": [[15, 1]]}"
ྵ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530189.jpg"": [[1279, 10]]}"
ྜ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530191.jpg"": [[230, 2]]}"
ྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530193.jpg"": [[125, 1]]}"
ྜ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530194.jpg"": [[281, 2]]}"
ྵ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530195.jpg"": [[667, 4]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530195.jpg"": [[1323, 9]]}"
ྰ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530202.jpg"": [[1103, 8]]}"
ྰ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530204.jpg"": [[294, 2]]}"
རྻ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530210.jpg"": [[649, 4]]}"
ྵ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530211.jpg"": [[349, 3]]}"
ཟྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530216.jpg"": [[1311, 9]]}"
འྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530223.jpg"": [[1155, 11]]}"
ྵ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530226.jpg"": [[1057, 9]]}"
ཞཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530232.jpg"": [[908, 8]]}"
ྪ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530232.jpg"": [[295, 3]]}"
ྵ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530232.jpg"": [[766, 7]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530233.jpg"": [[305, 2]]}"
ཧྥ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530235.jpg"": [[23, 1]]}"
ཧྥུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530235.jpg"": [[23, 1]]}"
ྥ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530235.jpg"": [[24, 1]]}"
འྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530238.jpg"": [[1148, 10]]}"
འྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530247.jpg"": [[882, 7]]}"
ྜ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530251.jpg"": [[1068, 9]]}"
ྴ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530270.jpg"": [[1102, 8]]}"
ཀྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530276.jpg"": [[648, 4]]}"
ྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530276.jpg"": [[649, 4]]}"
ཀྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530284.jpg"": [[1260, 9]]}"
ྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530284.jpg"": [[1261, 9]]}"
ཀྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530285.jpg"": [[46, 2]]}"
ཅྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530285.jpg"": [[1155, 9]]}"
ྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530285.jpg"": [[47, 2]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530296.jpg"": [[1217, 8]]}"
ཀྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530305.jpg"": [[998, 7]]}"
ྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530305.jpg"": [[999, 7]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530307.jpg"": [[509, 4]]}"
གྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530309.jpg"": [[29, 1]]}"
༼,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530310.jpg"": [[90, 1]]}"
ྵ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530313.jpg"": [[942, 7]]}"
༼,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530315.jpg"": [[1055, 7]]}"
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530317.jpg"": [[329, 2]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530317.jpg"": [[425, 4]]}"
ཀྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530320.jpg"": [[356, 5]]}"
ཎྜུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530320.jpg"": [[858, 7]]}"
ྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530320.jpg"": [[357, 5]]}"
ྜ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530320.jpg"": [[859, 7]]}"
འྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530321.jpg"": [[204, 2]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530321.jpg"": [[53, 1]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530325.jpg"": [[103, 1]]}"
ྜ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530325.jpg"": [[401, 4]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530329.jpg"": [[809, 6]]}"
ྪ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530329.jpg"": [[739, 6]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530329.jpg"": [[1190, 8]]}"
༼,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530334.jpg"": [[170, 2], [188, 2]]}"
འྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530345.jpg"": [[857, 6]]}"
