char,txt_file,image_group_id,work_id,reference
རྒྷཱ,v079.txt,I1395,W23703,"{""13950343.tif"": [[147, 1]]}"
གྡ,v079.txt,I1395,W23703,"{""13950344.tif"": [[1061, 5]]}"
གྡྷ,v079.txt,I1395,W23703,"{""13950344.tif"": [[1061, 5]]}"
གྡྷཱ,v079.txt,I1395,W23703,"{""13950344.tif"": [[1061, 5]]}"
གྡ,v079.txt,I1395,W23703,"{""13950345.tif"": [[124, 1]]}"
གྡྷ,v079.txt,I1395,W23703,"{""13950345.tif"": [[124, 1]]}"
གྡྷཱ,v079.txt,I1395,W23703,"{""13950345.tif"": [[124, 1]]}"
ཀྟྭ,v079.txt,I1395,W23703,"{""13950347.tif"": [[1079, 5]]}"
རྒྲ,v079.txt,I1395,W23703,"{""13950382.tif"": [[1532, 7]]}"
ཕྱྭ,v083.txt,I1399,W23703,"{""13990401.tif"": [[1342, 6]]}"
ཏྟྲ,v091.txt,I1407,W23703,"{""14070429.tif"": [[267, 2]]}"
རྡཱ,v094.txt,I1410,W23703,"{""14100039.tif"": [[331, 2]]}"
ཀྣ,v095.txt,I1411,W23703,"{""14110409.tif"": [[412, 2]]}"
དྡྷུ,v095.txt,I1411,W23703,"{""14110409.tif"": [[404, 2]]}"
མྤྲ,v095.txt,I1411,W23703,"{""14110409.tif"": [[492, 2]]}"
ཀྟཱ,v097.txt,I1413,W23703,"{""14130040.tif"": [[46, 1]]}"
ནྭ,v098.txt,I1414,W23703,"{""14140076.tif"": [[948, 5], [957, 5]]}"
ནྭ,v098.txt,I1414,W23703,"{""14140547.tif"": [[786, 4]]}"
ཤྠ,v098.txt,I1414,W23703,"{""14140549.tif"": [[1205, 6], [1246, 6]]}"
ཤྣ,v098.txt,I1414,W23703,"{""14140549.tif"": [[1190, 6]]}"
ཤྠ,v098.txt,I1414,W23703,"{""14140551.tif"": [[75, 1]]}"
རྵཱ,v099.txt,I1415,W23703,"{""14150218.tif"": [[391, 2]]}"
ནྠཱ,v106.txt,I1422,W23703,"{""14220182.tif"": [[1018, 5]]}"
ཟྭ,v107.txt,I1423,W23703,"{""14230236.tif"": [[16, 1]]}"
རྣུ,v107.txt,I1423,W23703,"{""14230532.tif"": [[200, 1]]}"
རྵཱ,v110.txt,I1426,W23703,"{""14260631.tif"": [[204, 1]]}"
ལྨ,v111.txt,I1427,W23703,"{""14270161.tif"": [[521, 3]]}"
སྱུ,v112.txt,I1428,W23703,"{""14280263.tif"": [[1199, 6]]}"
སྱུ,v112.txt,I1428,W23703,"{""14280264.tif"": [[531, 3], [876, 4]]}"
ཤྟ,v115.txt,I1431,W23703,"{""14310150.tif"": [[43, 1], [945, 4]]}"
སྦྱུ,v122.txt,I1438,W23703,"{""14380042.tif"": [[1350, 6]]}"
རྷཱ,v132.txt,I1448,W23703,"{""14480183.tif"": [[377, 2]]}"
སྩུ,v143.txt,I1459,W23703,"{""14590528.tif"": [[539, 3], [686, 3]]}"
རྵཱ,v146.txt,I1462,W23703,"{""14620490.tif"": [[1021, 5], [1265, 6], [1505, 7], [1530, 7]]}"
ཎྱཱ,v147.txt,I1463,W23703,"{""14630430.tif"": [[47, 1]]}"
སྦྱུ,v149.txt,I1465,W23703,"{""14650236.tif"": [[1032, 5]]}"
ཤྟ,v149.txt,I1465,W23703,"{""14650411.tif"": [[1126, 6]]}"
སྩུ,v152.txt,I1468,W23703,"{""14680462.tif"": [[765, 4]]}"
ཐྲ,v154.txt,I1470,W23703,"{""14700144.tif"": [[68, 1]]}"
རྵཱ,v154.txt,I1470,W23703,"{""14700358.tif"": [[291, 2]]}"
ཐྲ,v157.txt,I1473,W23703,"{""14730298.tif"": [[261, 2], [266, 2]]}"
རྣུ,v158.txt,I1474,W23703,"{""14740329.tif"": [[1244, 6]]}"
ཐྲ,v158.txt,I1474,W23703,"{""14740453.tif"": [[615, 3], [620, 3]]}"
ཀྣ,v159.txt,I1475,W23703,"{""14750153.tif"": [[712, 4]]}"
སྩུ,v163.txt,I1479,W23703,"{""14790629.tif"": [[1594, 7]]}"
སྩུ,v164.txt,I1480,W23703,"{""14800118.tif"": [[1108, 6]]}"
སྩུ,v164.txt,I1480,W23703,"{""14800379.tif"": [[1339, 6]]}"
སྩུ,v164.txt,I1480,W23703,"{""14800383.tif"": [[1607, 7]]}"
སྩུ,v164.txt,I1480,W23703,"{""14800384.tif"": [[318, 2], [356, 2]]}"
ལྔུ,v164.txt,I1480,W23703,"{""14800411.tif"": [[139, 1], [160, 1], [244, 2], [311, 2]]}"
ཙྭ,v165.txt,I1481,W23703,"{""14810038.tif"": [[828, 4]]}"
ཤྟ,v165.txt,I1481,W23703,"{""14810240.tif"": [[656, 3]]}"
ཤྟ,v165.txt,I1481,W23703,"{""14810241.tif"": [[329, 2], [521, 3]]}"
ཉྭ,v165.txt,I1481,W23703,"{""14810342.tif"": [[121, 1]]}"
དྣ,v166.txt,I1482,W23703,"{""14820127.tif"": [[1100, 5]]}"
དྣ,v166.txt,I1482,W23703,"{""14820310.tif"": [[139, 1]]}"
ཤྣ,v167.txt,I1483,W23703,"{""14830142.tif"": [[573, 3]]}"
ཤྣ,v167.txt,I1483,W23703,"{""14830150.tif"": [[1045, 5]]}"
བྫ,v168.txt,I1484,W23703,"{""14840133.tif"": [[1413, 7]]}"
རྣུ,v169.txt,I1485,W23703,"{""14850049.tif"": [[1197, 6]]}"
རྡྲ,v170.txt,I1486,W23703,"{""14860004.tif"": [[324, 3]]}"
ཎྱཱ,v170.txt,I1486,W23703,"{""14860005.tif"": [[58, 1]]}"
ཛྫྭ,v170.txt,I1486,W23703,"{""14860005.tif"": [[143, 1]]}"
རྦྲ,v170.txt,I1486,W23703,"{""14860006.tif"": [[47, 1]]}"
དྦྷཱ,v170.txt,I1486,W23703,"{""14860007.tif"": [[25, 1]]}"
དྦྷཱུ,v170.txt,I1486,W23703,"{""14860007.tif"": [[25, 1], [972, 5]]}"
དྦྷུ,v170.txt,I1486,W23703,"{""14860007.tif"": [[944, 5]]}"
ཛྫྭ,v170.txt,I1486,W23703,"{""14860007.tif"": [[494, 3]]}"
ནྡྷྱ,v170.txt,I1486,W23703,"{""14860008.tif"": [[587, 3]]}"
སྟྱཱ,v170.txt,I1486,W23703,"{""14860008.tif"": [[518, 3], [757, 4]]}"
ཀྟྱ,v170.txt,I1486,W23703,"{""14860009.tif"": [[846, 5]]}"
གྫ,v170.txt,I1486,W23703,"{""14860009.tif"": [[523, 3]]}"
དྣ,v170.txt,I1486,W23703,"{""14860010.tif"": [[845, 5]]}"
རྡཱ,v170.txt,I1486,W23703,"{""14860010.tif"": [[865, 5]]}"
རྡཱུ,v170.txt,I1486,W23703,"{""14860010.tif"": [[865, 5]]}"
ཎྱཱ,v170.txt,I1486,W23703,"{""14860011.tif"": [[418, 3]]}"
ནྡྷྱ,v170.txt,I1486,W23703,"{""14860011.tif"": [[95, 1]]}"
ཛྱཱ,v170.txt,I1486,W23703,"{""14860012.tif"": [[492, 3]]}"
མྦྱ,v170.txt,I1486,W23703,"{""14860013.tif"": [[401, 3]]}"
སྑ,v170.txt,I1486,W23703,"{""14860013.tif"": [[100, 1]]}"
གྫ,v170.txt,I1486,W23703,"{""14860015.tif"": [[545, 3]]}"
མྣ,v170.txt,I1486,W23703,"{""14860015.tif"": [[916, 5]]}"
རྦྱ,v170.txt,I1486,W23703,"{""14860016.tif"": [[1010, 5]]}"
གྨཱ,v170.txt,I1486,W23703,"{""14860017.tif"": [[889, 5]]}"
ཎྱཱ,v170.txt,I1486,W23703,"{""14860018.tif"": [[170, 1]]}"
དྡྷྲ,v170.txt,I1486,W23703,"{""14860018.tif"": [[982, 5]]}"
རྟྲ,v170.txt,I1486,W23703,"{""14860018.tif"": [[113, 1]]}"
རྟྱ,v170.txt,I1486,W23703,"{""14860019.tif"": [[31, 1]]}"
རྦྱ,v170.txt,I1486,W23703,"{""14860019.tif"": [[432, 3]]}"
སྟཱུ,v170.txt,I1486,W23703,"{""14860019.tif"": [[939, 5]]}"
ཤྲཱུ,v170.txt,I1486,W23703,"{""14860020.tif"": [[94, 1]]}"
སྣཱ,v170.txt,I1486,W23703,"{""14860020.tif"": [[2, 1]]}"
གྫ,v170.txt,I1486,W23703,"{""14860022.tif"": [[104, 1], [781, 5]]}"
ཏྤྲ,v170.txt,I1486,W23703,"{""14860022.tif"": [[449, 3]]}"
ཀྟྭ,v170.txt,I1486,W23703,"{""14860023.tif"": [[1037, 5]]}"
དྦཱ,v170.txt,I1486,W23703,"{""14860023.tif"": [[882, 5]]}"
མྲཱ,v170.txt,I1486,W23703,"{""14860023.tif"": [[862, 5]]}"
ཤྲཱུ,v170.txt,I1486,W23703,"{""14860023.tif"": [[34, 1]]}"
སྑ,v170.txt,I1486,W23703,"{""14860024.tif"": [[31, 1]]}"
ཏྐྲ,v170.txt,I1486,W23703,"{""14860025.tif"": [[563, 3]]}"
སྟྱཱ,v170.txt,I1486,W23703,"{""14860025.tif"": [[466, 3]]}"
སྥཱ,v170.txt,I1486,W23703,"{""14860025.tif"": [[1043, 5]]}"
ཀྟྭ,v170.txt,I1486,W23703,"{""14860027.tif"": [[506, 3]]}"
དྦྷུ,v170.txt,I1486,W23703,"{""14860027.tif"": [[989, 5]]}"
སྟྱཱ,v170.txt,I1486,W23703,"{""14860027.tif"": [[923, 5]]}"
ཙྪྲ,v170.txt,I1486,W23703,"{""14860028.tif"": [[172, 1]]}"
རྒྲ,v170.txt,I1486,W23703,"{""14860028.tif"": [[87, 1]]}"
རྦྱ,v170.txt,I1486,W23703,"{""14860028.tif"": [[1060, 5]]}"
རྦྷཱུ,v170.txt,I1486,W23703,"{""14860028.tif"": [[500, 3]]}"
རྦྱ,v170.txt,I1486,W23703,"{""14860030.tif"": [[511, 3]]}"
རྒྲ,v170.txt,I1486,W23703,"{""14860032.tif"": [[1037, 5]]}"
ཀྟྭ,v170.txt,I1486,W23703,"{""14860033.tif"": [[847, 5]]}"
ཏྐྵ,v170.txt,I1486,W23703,"{""14860034.tif"": [[891, 5]]}"
རྨྲ,v170.txt,I1486,W23703,"{""14860034.tif"": [[128, 1]]}"
གྷྱ,v170.txt,I1486,W23703,"{""14860035.tif"": [[445, 3]]}"
ཙྱུ,v170.txt,I1486,W23703,"{""14860035.tif"": [[987, 5]]}"
རྒྷཱ,v170.txt,I1486,W23703,"{""14860035.tif"": [[980, 5]]}"
རྫཱ,v170.txt,I1486,W23703,"{""14860035.tif"": [[174, 1]]}"
ལྐཱ,v170.txt,I1486,W23703,"{""14860035.tif"": [[963, 5]]}"
གྦ,v170.txt,I1486,W23703,"{""14860036.tif"": [[179, 1]]}"
གྡ,v170.txt,I1486,W23703,"{""14860037.tif"": [[939, 5]]}"
གྡྷ,v170.txt,I1486,W23703,"{""14860037.tif"": [[939, 5]]}"
རྦྱ,v170.txt,I1486,W23703,"{""14860037.tif"": [[576, 3]]}"
ཥྐྲ,v170.txt,I1486,W23703,"{""14860037.tif"": [[74, 1]]}"
རྡཱ,v170.txt,I1486,W23703,"{""14860039.tif"": [[1047, 5]]}"
སྥཱ,v170.txt,I1486,W23703,"{""14860039.tif"": [[439, 3]]}"
དྡྷུ,v170.txt,I1486,W23703,"{""14860040.tif"": [[423, 3]]}"
རྟྲ,v170.txt,I1486,W23703,"{""14860040.tif"": [[986, 5]]}"
རྤཱུ,v170.txt,I1486,W23703,"{""14860040.tif"": [[575, 3]]}"
རྫཱ,v170.txt,I1486,W23703,"{""14860040.tif"": [[531, 3]]}"
བྫ,v170.txt,I1486,W23703,"{""14860042.tif"": [[1066, 5]]}"
གྡ,v170.txt,I1486,W23703,"{""14860043.tif"": [[634, 3]]}"
གྡྷ,v170.txt,I1486,W23703,"{""14860043.tif"": [[634, 3]]}"
ཉྪ,v170.txt,I1486,W23703,"{""14860043.tif"": [[76, 1]]}"
ཐྱ,v170.txt,I1486,W23703,"{""14860043.tif"": [[1014, 5]]}"
ཙྱུ,v170.txt,I1486,W23703,"{""14860043.tif"": [[546, 3]]}"
རྡཱ,v170.txt,I1486,W23703,"{""14860043.tif"": [[904, 5]]}"
རྡཱུ,v170.txt,I1486,W23703,"{""14860043.tif"": [[904, 5]]}"
རྦྷཱུ,v170.txt,I1486,W23703,"{""14860043.tif"": [[105, 1]]}"
གྫ,v170.txt,I1486,W23703,"{""14860044.tif"": [[563, 3]]}"
རྫཱ,v170.txt,I1486,W23703,"{""14860044.tif"": [[1055, 5]]}"
ནྤ,v170.txt,I1486,W23703,"{""14860045.tif"": [[145, 1]]}"
བྫ,v170.txt,I1486,W23703,"{""14860046.tif"": [[895, 5]]}"
རྡྲ,v170.txt,I1486,W23703,"{""14860046.tif"": [[160, 1]]}"
ཎྱཱ,v170.txt,I1486,W23703,"{""14860047.tif"": [[62, 1]]}"
རྡཱ,v170.txt,I1486,W23703,"{""14860047.tif"": [[114, 1]]}"
རྡཱུ,v170.txt,I1486,W23703,"{""14860047.tif"": [[114, 1]]}"
རྦྱ,v170.txt,I1486,W23703,"{""14860048.tif"": [[521, 3]]}"
གྷྱ,v170.txt,I1486,W23703,"{""14860049.tif"": [[509, 3]]}"
སྟཱུ,v170.txt,I1486,W23703,"{""14860049.tif"": [[528, 3]]}"
ཥྤྲ,v170.txt,I1486,W23703,"{""14860050.tif"": [[41, 1]]}"
ཏྐྲ,v170.txt,I1486,W23703,"{""14860051.tif"": [[949, 5]]}"
གྦ,v170.txt,I1486,W23703,"{""14860052.tif"": [[134, 1]]}"
ཏྐྲ,v170.txt,I1486,W23703,"{""14860052.tif"": [[110, 1]]}"
རྩྪ,v170.txt,I1486,W23703,"{""14860052.tif"": [[553, 3]]}"
མྤྱ,v170.txt,I1486,W23703,"{""14860053.tif"": [[420, 3]]}"
རྡྲ,v170.txt,I1486,W23703,"{""14860053.tif"": [[397, 3]]}"
ཧྣཱ,v170.txt,I1486,W23703,"{""14860054.tif"": [[9, 1]]}"
དྡྷུ,v170.txt,I1486,W23703,"{""14860055.tif"": [[1016, 5]]}"
རྦྱ,v170.txt,I1486,W23703,"{""14860055.tif"": [[950, 5]]}"
སྟྱཱ,v170.txt,I1486,W23703,"{""14860055.tif"": [[485, 3]]}"
མྣ,v170.txt,I1486,W23703,"{""14860057.tif"": [[641, 3]]}"
མྣཱ,v170.txt,I1486,W23703,"{""14860057.tif"": [[641, 3]]}"
ཥྤྲ,v170.txt,I1486,W23703,"{""14860057.tif"": [[474, 3]]}"
པྶཱ,v170.txt,I1486,W23703,"{""14860058.tif"": [[13, 1]]}"
རྫྷ,v170.txt,I1486,W23703,"{""14860058.tif"": [[115, 1]]}"
དྦྷུ,v170.txt,I1486,W23703,"{""14860059.tif"": [[908, 5]]}"
ཥྤྲ,v170.txt,I1486,W23703,"{""14860059.tif"": [[879, 5], [961, 5]]}"
རྡྲ,v170.txt,I1486,W23703,"{""14860061.tif"": [[140, 1]]}"
རྨྲ,v170.txt,I1486,W23703,"{""14860061.tif"": [[125, 1]]}"
ཐྱ,v170.txt,I1486,W23703,"{""14860062.tif"": [[445, 3]]}"
རྡྲ,v170.txt,I1486,W23703,"{""14860062.tif"": [[866, 5]]}"
རླཱ,v170.txt,I1486,W23703,"{""14860062.tif"": [[112, 1]]}"
ནྲཱ,v170.txt,I1486,W23703,"{""14860063.tif"": [[939, 5]]}"
སྑ,v170.txt,I1486,W23703,"{""14860064.tif"": [[142, 1]]}"
ཥྤྲ,v170.txt,I1486,W23703,"{""14860065.tif"": [[119, 1]]}"
རྡྲ,v170.txt,I1486,W23703,"{""14860066.tif"": [[80, 1]]}"
མྣ,v170.txt,I1486,W23703,"{""14860067.tif"": [[533, 3]]}"
རྡྲ,v170.txt,I1486,W23703,"{""14860067.tif"": [[845, 5]]}"
ཏྤུ,v170.txt,I1486,W23703,"{""14860068.tif"": [[507, 3]]}"
དྡྷྲ,v170.txt,I1486,W23703,"{""14860068.tif"": [[595, 3]]}"
དྣ,v170.txt,I1486,W23703,"{""14860068.tif"": [[497, 3]]}"
རྩྪ,v170.txt,I1486,W23703,"{""14860068.tif"": [[881, 5]]}"
རྡྭ,v170.txt,I1486,W23703,"{""14860069.tif"": [[122, 1]]}"
ཥྤྲ,v170.txt,I1486,W23703,"{""14860069.tif"": [[148, 1]]}"
རྡྲ,v170.txt,I1486,W23703,"{""14860070.tif"": [[501, 3]]}"
ཤྩྪ,v170.txt,I1486,W23703,"{""14860070.tif"": [[569, 3]]}"
ཥྐཱ,v170.txt,I1486,W23703,"{""14860071.tif"": [[484, 3]]}"
ཏྐྵ,v170.txt,I1486,W23703,"{""14860072.tif"": [[997, 5]]}"
དྦྷུ,v170.txt,I1486,W23703,"{""14860072.tif"": [[35, 1]]}"
གྦ,v170.txt,I1486,W23703,"{""14860073.tif"": [[509, 3]]}"
ཛྱཱ,v170.txt,I1486,W23703,"{""14860073.tif"": [[837, 5]]}"
ནྭཱ,v170.txt,I1486,W23703,"{""14860074.tif"": [[454, 3]]}"
མྣ,v170.txt,I1486,W23703,"{""14860074.tif"": [[81, 1]]}"
མྣཱ,v170.txt,I1486,W23703,"{""14860074.tif"": [[81, 1]]}"
གྡྷ,v170.txt,I1486,W23703,"{""14860075.tif"": [[540, 3]]}"
ཏྥ,v170.txt,I1486,W23703,"{""14860075.tif"": [[419, 3]]}"
ཛྫྭ,v170.txt,I1486,W23703,"{""14860075.tif"": [[393, 3]]}"
རྤཱུ,v170.txt,I1486,W23703,"{""14860075.tif"": [[150, 1]]}"
པྲུ,v170.txt,I1486,W23703,"{""14860076.tif"": [[1073, 5]]}"
ཛྫྭ,v170.txt,I1486,W23703,"{""14860076.tif"": [[86, 1]]}"
གྷྱ,v170.txt,I1486,W23703,"{""14860077.tif"": [[569, 3]]}"
ཏྟུ,v170.txt,I1486,W23703,"{""14860077.tif"": [[82, 1]]}"
མྲཱ,v170.txt,I1486,W23703,"{""14860077.tif"": [[472, 3]]}"
རྡྷཱ,v170.txt,I1486,W23703,"{""14860077.tif"": [[114, 1]]}"
ཤླཱ,v170.txt,I1486,W23703,"{""14860077.tif"": [[565, 3]]}"
ཏྐྵ,v170.txt,I1486,W23703,"{""14860078.tif"": [[464, 3]]}"
རྡཱ,v170.txt,I1486,W23703,"{""14860078.tif"": [[7, 1]]}"
རྦྲ,v170.txt,I1486,W23703,"{""14860078.tif"": [[968, 5]]}"
རྦྷཱུ,v170.txt,I1486,W23703,"{""14860078.tif"": [[451, 3], [596, 3]]}"
དྦྷཱུ,v170.txt,I1486,W23703,"{""14860080.tif"": [[538, 3]]}"
མྣ,v170.txt,I1486,W23703,"{""14860080.tif"": [[39, 1]]}"
ཙྪྲ,v170.txt,I1486,W23703,"{""14860080.tif"": [[917, 5]]}"
ཐྱ,v170.txt,I1486,W23703,"{""14860081.tif"": [[69, 1]]}"
ཐྱཱ,v170.txt,I1486,W23703,"{""14860081.tif"": [[69, 1]]}"
རྦྲ,v170.txt,I1486,W23703,"{""14860081.tif"": [[576, 3]]}"
ཤླཱ,v170.txt,I1486,W23703,"{""14860081.tif"": [[462, 3]]}"
རྴྭ,v170.txt,I1486,W23703,"{""14860082.tif"": [[151, 1]]}"
སྥཱ,v170.txt,I1486,W23703,"{""14860082.tif"": [[1026, 5]]}"
མྣ,v170.txt,I1486,W23703,"{""14860083.tif"": [[422, 3]]}"
མྣཱ,v170.txt,I1486,W23703,"{""14860083.tif"": [[422, 3]]}"
རྡྭ,v170.txt,I1486,W23703,"{""14860083.tif"": [[138, 1]]}"
རྡྭཱ,v170.txt,I1486,W23703,"{""14860083.tif"": [[138, 1]]}"
རྴྭ,v170.txt,I1486,W23703,"{""14860083.tif"": [[27, 1], [518, 3]]}"
ཀྟྱ,v170.txt,I1486,W23703,"{""14860084.tif"": [[516, 3]]}"
ནྭཱ,v170.txt,I1486,W23703,"{""14860084.tif"": [[46, 1]]}"
བྡྷཱ,v170.txt,I1486,W23703,"{""14860085.tif"": [[465, 3]]}"
བྫ,v170.txt,I1486,W23703,"{""14860087.tif"": [[554, 3]]}"
རྡྷཱ,v170.txt,I1486,W23703,"{""14860087.tif"": [[111, 1]]}"
རྨྨྱ,v170.txt,I1486,W23703,"{""14860087.tif"": [[999, 5]]}"
ཛྫྭ,v170.txt,I1486,W23703,"{""14860088.tif"": [[440, 3]]}"
ཏྶྲ,v170.txt,I1486,W23703,"{""14860089.tif"": [[534, 3]]}"
ཤླཱ,v170.txt,I1486,W23703,"{""14860089.tif"": [[862, 5]]}"
ཏྤྲ,v170.txt,I1486,W23703,"{""14860090.tif"": [[609, 3]]}"
ནྭཱ,v170.txt,I1486,W23703,"{""14860090.tif"": [[583, 3]]}"
ཤྩྪ,v170.txt,I1486,W23703,"{""14860090.tif"": [[184, 1]]}"
དྦཱ,v170.txt,I1486,W23703,"{""14860091.tif"": [[610, 3]]}"
ཙྱཱ,v170.txt,I1486,W23703,"{""14860091.tif"": [[999, 5]]}"
མླཱ,v170.txt,I1486,W23703,"{""14860092.tif"": [[133, 1]]}"
ཤྩྪ,v170.txt,I1486,W23703,"{""14860092.tif"": [[891, 5]]}"
ཏྤུ,v170.txt,I1486,W23703,"{""14860093.tif"": [[549, 3]]}"
དྒྲ,v170.txt,I1486,W23703,"{""14860093.tif"": [[622, 3]]}"
མྤྲ,v170.txt,I1486,W23703,"{""14860093.tif"": [[937, 5]]}"
གྡྷཱ,v170.txt,I1486,W23703,"{""14860094.tif"": [[942, 5]]}"
ཙྱུ,v170.txt,I1486,W23703,"{""14860094.tif"": [[10, 1]]}"
ཛྫྭ,v170.txt,I1486,W23703,"{""14860095.tif"": [[902, 5]]}"
ཏྶྲ,v170.txt,I1486,W23703,"{""14860096.tif"": [[622, 3]]}"
ནྡྱཱ,v170.txt,I1486,W23703,"{""14860096.tif"": [[52, 1]]}"
ཛྫྭ,v170.txt,I1486,W23703,"{""14860097.tif"": [[586, 3]]}"
ཛྱཱ,v170.txt,I1486,W23703,"{""14860097.tif"": [[876, 5]]}"
རླཱ,v170.txt,I1486,W23703,"{""14860097.tif"": [[484, 3]]}"
ཏྤུ,v170.txt,I1486,W23703,"{""14860098.tif"": [[597, 3]]}"
རྦྷཱུ,v170.txt,I1486,W23703,"{""14860098.tif"": [[991, 5]]}"
གྫ,v170.txt,I1486,W23703,"{""14860099.tif"": [[92, 1]]}"
ཏྱཱུ,v170.txt,I1486,W23703,"{""14860099.tif"": [[47, 1]]}"
ཛྫྭ,v170.txt,I1486,W23703,"{""14860099.tif"": [[422, 3]]}"
སྟྱཱ,v170.txt,I1486,W23703,"{""14860099.tif"": [[995, 5]]}"
ཀྣ,v170.txt,I1486,W23703,"{""14860103.tif"": [[922, 5]]}"
ཏྟུ,v170.txt,I1486,W23703,"{""14860103.tif"": [[916, 5]]}"
དྦཱ,v170.txt,I1486,W23703,"{""14860103.tif"": [[580, 3]]}"
པྟྱ,v170.txt,I1486,W23703,"{""14860103.tif"": [[113, 1]]}"
རྡཱ,v170.txt,I1486,W23703,"{""14860103.tif"": [[488, 3]]}"
རྠྱ,v170.txt,I1486,W23703,"{""14860104.tif"": [[450, 3]]}"
ཤླཱ,v170.txt,I1486,W23703,"{""14860104.tif"": [[494, 3]]}"
ནྨུ,v170.txt,I1486,W23703,"{""14860105.tif"": [[893, 5]]}"
ཏྟུ,v170.txt,I1486,W23703,"{""14860106.tif"": [[473, 3], [524, 3]]}"
ཏྥ,v170.txt,I1486,W23703,"{""14860106.tif"": [[446, 3]]}"
ལྐཱ,v170.txt,I1486,W23703,"{""14860106.tif"": [[47, 1]]}"
ལྨ,v170.txt,I1486,W23703,"{""14860106.tif"": [[28, 1]]}"
གྫ,v170.txt,I1486,W23703,"{""14860107.tif"": [[897, 5]]}"
རྦྲ,v170.txt,I1486,W23703,"{""14860107.tif"": [[830, 5]]}"
སྟཱུ,v170.txt,I1486,W23703,"{""14860107.tif"": [[12, 1]]}"
དྦཱ,v170.txt,I1486,W23703,"{""14860108.tif"": [[523, 3], [854, 5]]}"
ནྟྱཱ,v170.txt,I1486,W23703,"{""14860108.tif"": [[444, 3]]}"
སྟྱཱ,v170.txt,I1486,W23703,"{""14860108.tif"": [[935, 5]]}"
གྫ,v170.txt,I1486,W23703,"{""14860109.tif"": [[30, 1]]}"
ཏྤྲ,v170.txt,I1486,W23703,"{""14860109.tif"": [[866, 5]]}"
གྡྲ,v170.txt,I1486,W23703,"{""14860111.tif"": [[116, 1]]}"
སྟཱུ,v170.txt,I1486,W23703,"{""14860111.tif"": [[412, 3]]}"
སྟྱཱ,v170.txt,I1486,W23703,"{""14860111.tif"": [[469, 3]]}"
རྦྲ,v170.txt,I1486,W23703,"{""14860112.tif"": [[955, 5]]}"
ཛྱཱ,v170.txt,I1486,W23703,"{""14860113.tif"": [[74, 1]]}"
ཥྐྲ,v170.txt,I1486,W23703,"{""14860113.tif"": [[473, 3]]}"
ཤླཱ,v170.txt,I1486,W23703,"{""14860114.tif"": [[1057, 5]]}"
ཏྤུ,v170.txt,I1486,W23703,"{""14860115.tif"": [[445, 3]]}"
བྟཱ,v170.txt,I1486,W23703,"{""14860115.tif"": [[167, 1]]}"
གྡྷཱ,v170.txt,I1486,W23703,"{""14860118.tif"": [[586, 3]]}"
ནྡྷྱ,v170.txt,I1486,W23703,"{""14860118.tif"": [[170, 1]]}"
གྦ,v170.txt,I1486,W23703,"{""14860119.tif"": [[447, 3]]}"
གྦྷཱ,v170.txt,I1486,W23703,"{""14860119.tif"": [[447, 3]]}"
ཏྟུ,v170.txt,I1486,W23703,"{""14860119.tif"": [[631, 3]]}"
པྟྱ,v170.txt,I1486,W23703,"{""14860119.tif"": [[112, 1]]}"
ཏྶྲ,v170.txt,I1486,W23703,"{""14860120.tif"": [[933, 5]]}"
ཏྟུ,v170.txt,I1486,W23703,"{""14860122.tif"": [[590, 3]]}"
རྡྷཱུ,v170.txt,I1486,W23703,"{""14860122.tif"": [[905, 5]]}"
རྦྱ,v170.txt,I1486,W23703,"{""14860122.tif"": [[968, 5]]}"
སྦཱ,v170.txt,I1486,W23703,"{""14860122.tif"": [[509, 3]]}"
རྴྭ,v170.txt,I1486,W23703,"{""14860123.tif"": [[502, 3]]}"
བྡྷཱ,v170.txt,I1486,W23703,"{""14860124.tif"": [[604, 3]]}"
རྡྭ,v170.txt,I1486,W23703,"{""14860124.tif"": [[464, 3]]}"
རྡྲཱ,v170.txt,I1486,W23703,"{""14860125.tif"": [[501, 3]]}"
ཀྟྲ,v170.txt,I1486,W23703,"{""14860126.tif"": [[965, 5]]}"
ཏྐྲ,v170.txt,I1486,W23703,"{""14860128.tif"": [[183, 1]]}"
རྡྭ,v170.txt,I1486,W23703,"{""14860128.tif"": [[892, 5]]}"
རྴཱ,v170.txt,I1486,W23703,"{""14860128.tif"": [[1015, 5]]}"
རྴྭ,v170.txt,I1486,W23703,"{""14860128.tif"": [[586, 3]]}"
ཏྐྵ,v170.txt,I1486,W23703,"{""14860129.tif"": [[97, 1]]}"
ཏྟུ,v170.txt,I1486,W23703,"{""14860130.tif"": [[195, 1]]}"
རྦྱ,v170.txt,I1486,W23703,"{""14860130.tif"": [[537, 3]]}"
དྦྲ,v170.txt,I1486,W23703,"{""14860131.tif"": [[912, 5]]}"
ཏྶྣཱ,v170.txt,I1486,W23703,"{""14860132.tif"": [[601, 3]]}"
ནྨུ,v170.txt,I1486,W23703,"{""14860132.tif"": [[476, 3]]}"
ཎྱུ,v170.txt,I1486,W23703,"{""14860133.tif"": [[845, 5]]}"
ཏྤྲ,v170.txt,I1486,W23703,"{""14860133.tif"": [[981, 5]]}"
ཐྱ,v170.txt,I1486,W23703,"{""14860134.tif"": [[839, 5]]}"
རྤཱུ,v170.txt,I1486,W23703,"{""14860134.tif"": [[1015, 5]]}"
